,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
220,30412636,"Olšová, Klášterec nad Ohří",CZ,50.390985716397,13.1788054681933,line,68.0,1360000.0,CZK,Prodej bytu 3+1 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/klasterec-nad-ohri-klasterec-nad-ohri-olsova/30412636
225,31055452,"Olomouc, okres Olomouc",CZ,49.593868693598786,17.2508705732619,polygon,68.0,3600710.0,CZK,Prodej bytu 2+kk 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc--/31055452
226,31173724,"Sadová, Nový Bor",CZ,50.7549145568886,14.550288006952698,line,74.0,1810000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/novy-bor-novy-bor-sadova/31173724
227,31125340,"Na Šmukýřce, Praha - Košíře",CZ,50.0648029057179,14.3745778749546,line,85.0,9400000.0,CZK,Prodej bytu 3+1 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-kosire-na-smukyrce/31125340
229,31813468,"Kytlická, Praha 9 - Prosek",CZ,50.12598629865371,14.503263906445198,point,72.0,4650000.0,CZK,Prodej bytu 3+kk 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-prosek-kytlicka/31813468
233,32431964,"Srbská, Ostrava - Výškovice",CZ,49.775924369487704,18.2249596435855,line,60.0,1280000.0,CZK,Prodej bytu 2+1 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-vyskovice-srbska/32431964
234,32010076,"Loudova, Olomouc - Povel",CZ,49.5699478068715,17.251505522684802,line,79.0,4073760.0,CZK,Prodej bytu 3+kk 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-loudova/32010076
238,32656988,"Wassermannova, Praha - Hlubočepy",CZ,50.0285651348619,14.366739281582,line,44.0,5263146.0,CZK,Prodej bytu 2+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-wassermannova/32656988
239,33496924,"Přádova, Praha 8 - Libeň",CZ,50.120018,14.446028,point,74.0,8650000.0,CZK,Prodej bytu 3+kk 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-pradova/33496924
240,32939100,Praha 6 - Veleslavín,CZ,50.093390617254,14.3538115132635,polygon,74.0,6990000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-veleslavin-/32939100
243,34561884,"Polaneckého, Praha 9 - Kbely",CZ,50.132557,14.537020000000002,point,96.0,9499000.0,CZK,Prodej bytu 4+kk 96 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kbely-polaneckeho/34561884
246,34856540,"Ostrovského, Praha 5 - Smíchov",CZ,50.0680150927881,14.398651246663801,point,110.0,14500000.0,CZK,Prodej bytu 3+kk 110 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-ostrovskeho/34856540
248,35270492,"Revoluční, Odolena Voda",CZ,50.2291410118041,14.4106248573393,point,91.0,5580000.0,CZK,Prodej bytu 3+kk 91 m² (Podkrovní),apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/odolena-voda-odolena-voda-revolucni/35270492
249,35437660,"Krásova, Praha 3 - Žižkov",CZ,50.083677619111604,14.4469213705422,line,82.0,9900000.0,CZK,Prodej bytu 3+1 82 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-zizkov-krasova/35437660
251,35466844,"Kolbenova, Praha",CZ,50.1106023994707,14.517480313799698,line,126.0,14531347.0,CZK,Prodej bytu 5+kk 126 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha--kolbenova/35466844
252,35749724,"Družební, Olomouc - Nové Sady",CZ,49.57552427091071,17.2493736630341,line,50.0,3100000.0,CZK,Prodej bytu 2+kk 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-nove-sady-druzebni/35749724
260,36953692,Praha 1 - Nové Město,CZ,50.073001861571996,14.430800437927001,point,70.0,8736250.0,CZK,Prodej bytu 3+kk 70 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-/36953692
261,36929372,"Doudlevecká, Plzeň - Jižní Předměstí",CZ,49.734603896248295,13.37803151853,line,39.0,2790000.0,CZK,Prodej bytu 2+kk 39 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-jizni-predmesti-doudlevecka/36929372
262,37002332,"Pšenčíkova, Praha - Kamýk",CZ,50.015006655584095,14.4453956290013,line,45.0,4100000.0,CZK,Prodej bytu 2+kk 45 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kamyk-psencikova/37002332
265,37203804,"Františka Jansy, Praha - Dolní Měcholupy",CZ,50.065,14.5527,line,93.0,2850000.0,CZK,Prodej bytu 3+kk 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-mecholupy-frantiska-jansy/37203804
266,37281372,"Krále Jiřího, Karlovy Vary",CZ,50.226841305429296,12.8745113545344,point,90.0,5500000.0,CZK,Prodej bytu 3+1 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-krale-jiriho/37281372
267,37088860,"Prostějov, okres Prostějov",CZ,49.4718783647997,17.111839696126403,polygon,76.0,1800000.0,CZK,Prodej bytu atypické 76 m² (Mezonet),apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/prostejov--/37088860
270,38211420,"V Hůrkách, Praha 5 - Stodůlky",CZ,50.0485281026,14.3410225481,point,47.0,4857156.0,CZK,Prodej bytu 2+kk 47 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-v-hurkach/38211420
272,38633308,"Na Petřinách, Praha 6 - Břevnov",CZ,50.0869457745123,14.3406521274924,point,52.0,7998600.0,CZK,Prodej bytu 2+kk 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-na-petrinach/38633308
275,39280220,"Gerasimovova, Ostrava - Zábřeh",CZ,49.7901794283264,18.2331076774,line,54.0,1695000.0,CZK,Prodej bytu 2+1 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-zabreh-gerasimovova/39280220
276,39997276,"Dubaj (دبي), Spojené arabské emiráty",CZ,25.204739618969,55.270706433359095,point,125.0,8990000.0,CZK,Prodej bytu 3+1 125 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/dubaj-----------/39997276
279,40116060,"Dukelská, Cheb",CZ,50.07583784820189,12.374974475116,point,44.0,1799000.0,CZK,Prodej bytu 1+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/cheb-cheb-dukelska/40116060
280,38895452,"Třeboň, okres Jindřichův Hradec",CZ,49.0036377757959,14.7706494835006,polygon,105.0,4300000.0,CZK,Prodej bytu 4+kk 105 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/trebon--/38895452
282,40644188,"Bělohorská, Praha 6 - Břevnov",CZ,50.084072797515404,14.371042086795098,point,96.0,9199000.0,CZK,Prodej bytu 3+1 96 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-brevnov-belohorska/40644188
283,40566364,"Pastviska, Zlín - Mladcová",CZ,49.2437758083959,17.6502375926276,point,77.0,4500000.0,CZK,Prodej bytu 3+kk 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin-mladcova-pastviska/40566364
285,40775260,"U Plynárny, Praha 4 - Michle",CZ,50.0562319813728,14.4648223197386,point,37.0,3953810.0,CZK,Prodej bytu 1+kk 37 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-michle-u-plynarny/40775260
288,41000796,"Miličín, okres Benešov",CZ,49.57068903660979,14.6614050963903,polygon,89.0,2080000.0,CZK,Prodej bytu 2+1 89 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/milicin-milicin-/41000796
289,41520220,"Čapkova, Říčany",CZ,49.9928408333,14.681258333299999,point,44.0,3490000.0,CZK,Prodej bytu 2+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/ricany-ricany-capkova/41520220
292,41397340,"U Nové školy, Ostrava - Hrabůvka",CZ,49.790532329018795,18.256022509845398,line,69.0,1950000.0,CZK,Prodej bytu 3+1 69 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-hrabuvka-u-nove-skoly/41397340
296,42090332,"Španielova, Praha 6 - Řepy",CZ,50.0688543,14.304652599999999,point,96.0,3500000.0,CZK,Prodej bytu 4+1 96 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-repy-spanielova/42090332
298,42200668,"Táborská, Pelhřimov",CZ,49.437923284538,15.2073560308691,line,34.0,1748191.0,CZK,Prodej bytu 1+kk 34 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/pelhrimov-pelhrimov-taborska/42200668
301,42516060,"Lorencova, Zlín",CZ,49.2264078963404,17.6725968892044,line,44.0,2606661.0,CZK,Prodej bytu 1+kk 44 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/zlin-zlin-lorencova/42516060
303,42946396,"Kolínská, Česká Lípa",CZ,50.6925455000725,14.5520481400563,line,90.0,2390000.0,CZK,Prodej bytu 4+1 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/ceska-lipa-ceska-lipa-kolinska/42946396
305,43323228,"Třešňová, Praha 9",CZ,50.093779,14.532635999999998,point,83.0,8598000.0,CZK,Prodej bytu 3+kk 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha--tresnova/43323228
307,43855452,"Podbělohorská, Praha 5 - Smíchov",CZ,50.075797177908896,14.368701903426,point,37.0,5497098.0,CZK,Prodej bytu 1+kk 37 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-podbelohorska/43855452
311,44134236,"Zlínská, Liberec - Liberec III-Jeřáb",CZ,50.7617687473176,15.039382107772601,point,125.0,2390000.0,CZK,Prodej bytu 3+1 125 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/liberec-liberec-iii-jerab-zlinska/44134236
314,44826460,"Staškova, Havlíčkův Brod",CZ,49.605276057389,15.591017560341301,point,57.0,1890000.0,CZK,Prodej bytu 2+1 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/havlickuv-brod-havlickuv-brod-staskova/44826460
315,44866652,"Za Obchody, Neratovice",CZ,50.2557605279317,14.5151586798307,line,63.0,3200000.0,CZK,Prodej bytu 2+1 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/neratovice-neratovice-za-obchody/44866652
318,44936796,"Na Lysinách, Praha 4 - Hodkovičky",CZ,50.0222038889,14.4121819444,line,86.0,10338000.0,CZK,Prodej bytu 3+kk 86 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hodkovicky-na-lysinach/44936796
323,45563484,"Gajdošova, Brno - Židenice",CZ,49.197232503399,16.646043196733903,line,46.0,4204400.0,CZK,Prodej bytu 1+kk 46 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-zidenice-gajdosova/45563484
327,45686620,"Viklefova, Praha 3 - Žižkov",CZ,50.0903325475806,14.4739474391765,line,48.0,5499000.0,CZK,Prodej bytu 1+1 48 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/praha-zizkov-viklefova/45686620
330,45850204,"Olomouc, okres Olomouc",CZ,49.593868693598786,17.2508705732619,polygon,79.0,4080710.0,CZK,Prodej bytu 2+kk 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc--/45850204
331,46505052,"Jeronýmova, Praha 3 - Žižkov",CZ,50.086358146884,14.448330037876598,line,65.0,5800000.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-jeronymova/46505052
333,46583388,"Nad lomem, Praha 4 - Braník",CZ,50.0436668395996,14.4184122085571,point,113.0,17490000.0,CZK,Prodej bytu 4+kk 113 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-branik-nad-lomem/46583388
334,46944092,"Zákostelní, Praha 9 - Vysočany",CZ,50.109853178908786,14.505272494520199,point,61.0,4784000.0,CZK,Prodej bytu 2+kk 61 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-zakostelni/46944092
337,47529820,"Ostrovského, Praha 5 - Smíchov",CZ,50.06749379475021,14.3966950403701,point,53.0,4760000.0,CZK,Prodej bytu 2+kk 53 m² (Podkrovní),apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-ostrovskeho/47529820
339,47304284,"Čerpadlová, Praha 9 - Vysočany",CZ,50.10077800000001,14.506194,point,58.0,5510000.0,CZK,Prodej bytu 2+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-cerpadlova/47304284
340,47902556,"Bohosudovská, Teplice - Trnovany",CZ,50.6605720832084,13.8509545071576,line,72.0,2000000.0,CZK,Prodej bytu 4+1 72 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/teplice-trnovany-bohosudovska/47902556
343,48143452,"Tomkova, Olomouc - Hejčín",CZ,49.604771327988004,17.2403091306417,line,57.0,3845313.0,CZK,Prodej bytu 2+1 57 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-hejcin-tomkova/48143452
344,48770908,"Na vrcholu, Praha 3 - Žižkov",CZ,50.094387,14.489706,line,54.0,4500000.0,CZK,Prodej bytu 2+1 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-na-vrcholu/48770908
349,49549148,"Lesní, Heřmanova Huť - Vlkýš I",CZ,49.717861386645204,13.084246075516901,line,97.0,3452557.0,CZK,Prodej bytu 2+kk 97 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/hermanova-hut-vlkys-i-lesni/49549148
351,49946204,"Sokolovská, Praha 9 - Libeň",CZ,50.0992821048,14.4688838805,line,50.0,4699999.0,CZK,Prodej bytu 2+1 50 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-liben-sokolovska/49946204
352,50122588,"Na Zámyšli, Praha 5 - Košíře",CZ,50.0695237977622,14.374152355685695,line,53.0,6370000.0,CZK,Prodej bytu 3+kk 53 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-na-zamysli/50122588
353,50081372,"Karla Čapka, Teplice",CZ,50.6457565531872,13.8357704597513,line,81.0,1300000.0,CZK,Prodej bytu 3+1 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-teplice-karla-capka/50081372
354,50179164,"Šaripova, Uherský Brod",CZ,49.02685186077821,17.657032287678106,line,39.0,1628000.0,CZK,Prodej bytu 1+1 39 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+1/uhersky-brod-uhersky-brod-saripova/50179164
357,50712156,"Pelíškova 2003/15, Slovensko",CZ,48.846393393999996,17.237051913800002,point,74.0,2168529.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/peliskova-2003-15--/50712156
364,51326556,"Zderazská, Praha 5 - Radotín",CZ,49.9784991536966,14.345500652800698,line,165.0,13990000.0,CZK,Prodej bytu 4+kk 165 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-radotin-zderazska/51326556
368,52075612,"Václava Trojana, Praha 10 - Uhříněves",CZ,50.0317111549962,14.611665950647302,point,85.0,7290000.0,CZK,Prodej bytu 3+kk 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-uhrineves-vaclava-trojana/52075612
370,52318044,"Petrohradská, Praha 10 - Vršovice",CZ,50.0682610904153,14.450835283817899,point,80.0,8968850.0,CZK,Prodej bytu 3+1 80 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-vrsovice-petrohradska/52318044
371,52199260,Praha 10 - Záběhlice,CZ,50.05754000066361,14.5024970371158,polygon,54.0,4600000.0,CZK,Prodej bytu 2+1 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-zabehlice-/52199260
373,52514652,"Jana Zajíce, Praha 7 - Bubeneč",CZ,50.100683705200005,14.4173800856,point,60.0,7990000.0,CZK,Prodej bytu 2+kk 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-jana-zajice/52514652
374,52416092,"Chebská, Karlovy Vary - Dvory",CZ,50.22612771830861,12.819788241966698,line,84.0,1590000.0,CZK,Prodej bytu 3+1 84 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-dvory-chebska/52416092
375,52371292,"Vítězná, Karlovy Vary",CZ,50.235804755487,12.880457395504902,line,74.0,2590000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-vitezna/52371292
376,52842076,"Třebízského, Slaný",CZ,50.232307399999996,14.082638699999999,point,111.0,4756333.0,CZK,Prodej bytu 3+kk 111 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/slany-slany-trebizskeho/52842076
377,52903516,"Masarykovo nábřeží, Praha - Nové Město",CZ,50.079520188624706,14.4139836133466,line,112.0,27165300.0,CZK,Prodej bytu 3+kk 112 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-masarykovo-nabrezi/52903516
378,53182300,"Karlova, Praha 1 - Staré Město",CZ,50.086038103599996,14.4183599638,point,79.0,19092300.0,CZK,Prodej bytu 2+kk 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stare-mesto-karlova/53182300
380,53448284,"Raisova, Karlovy Vary",CZ,50.2226917226626,12.8885669086696,line,90.0,4879800.0,CZK,Prodej bytu 3+1 90 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-raisova/53448284
384,54054492,"Opava, okres Opava",CZ,49.9306055,17.877936899999995,point,93.0,3990000.0,CZK,Prodej bytu 3+kk 93 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/opava--/54054492
386,54111324,"Kundratická, Chomutov",CZ,50.4757253523944,13.413396440632999,line,74.0,1278000.0,CZK,Prodej bytu 3+1 74 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-kundraticka/54111324
389,53320796,"třída Osvobození, Příbram - Příbram VII",CZ,49.6787245278967,13.9985600775572,point,68.0,2500000.0,CZK,Prodej bytu 3+1 68 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/pribram-pribram-vii-trida-osvobozeni/53320796
392,55471964,"Nádražní, Kralovice",CZ,49.987933932667104,13.4909409705883,line,71.0,2200000.0,CZK,Prodej bytu 3+1 71 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/kralovice-kralovice-nadrazni/55471964
396,56201052,"Smrková, Kaplice",CZ,48.73331552613861,14.489794379054501,line,98.0,3900000.0,CZK,Prodej bytu 4+kk 98 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/kaplice-kaplice-smrkova/56201052
399,56475484,"Blanická, Praha 2 - Vinohrady",CZ,50.0782470001203,14.439844882407401,point,77.0,8500000.0,CZK,Prodej bytu 3+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-vinohrady-blanicka/56475484
405,57638748,"Nad úžlabinou, Praha 10 - Malešice",CZ,50.080628000000004,14.496476999999999,line,58.0,8990000.0,CZK,Prodej bytu 2+kk 58 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-malesice-nad-uzlabinou/57638748
418,58904156,"Čerpadlová, Praha 9 - Vysočany",CZ,50.10077800000001,14.506194,point,56.0,4790000.0,CZK,Prodej bytu 2+kk 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-cerpadlova/58904156
421,59743324,"Příkop, Brno - Zábrdovice",CZ,49.19943655380361,16.6146447513168,line,63.0,5200000.0,CZK,Prodej bytu 2+1 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/brno-zabrdovice-prikop/59743324
424,59280988,"Olomouc, okres Olomouc",CZ,49.593868693598786,17.2508705732619,polygon,78.0,3992280.0,CZK,Prodej bytu 2+kk 78 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc--/59280988
425,60018268,"Palackého, Přerov - Přerov I-Město",CZ,49.45320701795771,17.4482065640088,line,79.0,1950000.0,CZK,Prodej bytu 4+1 79 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/prerov-prerov-i-mesto-palackeho/60018268
429,60763740,"U Plynárny, Praha 4 - Michle",CZ,50.0562319813728,14.4648223197386,point,37.0,3535319.0,CZK,Prodej bytu 1+kk 37 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-michle-u-plynarny/60763740
434,61623900,"Wassermannova, Praha - Hlubočepy",CZ,50.0285651348619,14.366739281582,line,105.0,11788938.0,CZK,Prodej bytu 4+kk 105 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hlubocepy-wassermannova/61623900
436,61488988,"Rohanské nábřeží, Praha - Karlín",CZ,50.0953630082192,14.453579733564,line,30.0,4759000.0,CZK,Prodej bytu 1+kk 30 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-rohanske-nabrezi/61488988
438,62582364,"Vřídelní, Karlovy Vary",CZ,50.2243011333889,12.884166833211601,point,76.0,3200000.0,CZK,Prodej bytu 3+1 76 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/karlovy-vary-karlovy-vary-vridelni/62582364
439,62611292,"Struhlovsko, Hranice - Hranice I-Město",CZ,49.55583922502629,17.726956663791896,point,60.0,1880000.0,CZK,Prodej bytu 3+1 60 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/hranice-hranice-i-mesto-struhlovsko/62611292
444,62623580,"Brno - Královo Pole, okres Brno-město",CZ,49.231350661099796,16.592524723343,polygon,46.0,3650000.0,CZK,Prodej bytu 2+kk 46 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-/62623580
